artist_name,artist_mbid,title,release,year,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence,energy,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss,artist_id,song_id,track_id,name,gender,country,type,tags,genre_principal,begin_date,end_date,area,mbid_ok,mbid_status
Tim Wilson,e29641cc-3658-4886-89d7-3a146d2d3d75,Uncle B.S. - 1963,Gettin' My Mind Right,1999,100.67546,5,0.261,-12.36,1,0.297,88.576,5,0.772,0.0,0.0,0.4597971288376104,0.3499126116745628,0.0,ARDNS031187B9924F0,SOBOJXY12A6D4F79A0,,Tim Wilson,Male,US,Person,,,1961-08-05,2014-02-26,United States,True,ok
Kisha,833ffe4c-1df1-4dda-91e4-d0f2d4db84a7,Wohär dr Wind wäiht,Stoffwächsu,0,203.04934,0,0.163,-7.222,1,0.44,152.792,4,0.181,0.0,0.0,0.48434303472558937,0.3499061970800659,,ARUACR61187FB3AB37,SOZNTZO12A8C13AA7E,,Kisha,,,Person,,,,,,True,ok
The Chap,87c2d990-d33a-496a-a6c4-0acdd240550c,Volumatic Spacer Device,Lo Compilation Mix By Susumu Yokota,2003,207.28118,6,0.425,-8.337,0,0.681,123.007,4,0.566,0.0,0.0,0.612657823642785,0.457611173992295,0.4072330149011048,AROJAG11187B9B71A3,SOPGCJJ12A58A796B7,,The Chap,,GB,Group,classic pop and rock,Rock,,,United Kingdom,True,ok
DJ Vix,ad6dca0e-2ce0-46d1-a572-b97ab04596c1,Putt Jhatt Da Gulabi Phull Varga,The Official Moviebox Vix Tape Vol.1,0,98.76853,11,0.135,-3.423,0,0.257,195.755,4,0.0,0.0,0.0,0.5019211636507392,0.34425375042218076,0.2707759989463275,AREMHJX1187FB41DAB,SOAODBX12AB01829C5,,DJ Vix,Male,,Person,,,,,,True,ok
Ziggy Marley And The Melody Makers,7c09d8af-895a-4337-bb46-b4b6dcabff10,Namibia,Jahmekya,0,246.54322,7,0.718,-11.912,1,0.758,110.873,4,0.031,0.0,0.0,0.7504798171418188,0.5384911275040679,0.0,ARLUAK21187B9B785A,SOSNAWZ12A6D4F74DF,,Ziggy Marley,Male,JM,Person,"nepo baby, reggae",Reggae,1968-10-17,,Jamaica,True,ok
Crematorium,c3c91d78-6b95-4b1b-976c-3d1d12970628,Unlearn,For All Our Sins,0,210.1024,8,0.153,-7.148,0,0.212,122.186,4,0.61,0.0,0.0,0.5486741747818619,0.305093197499329,,ARCLBZ01187B98D025,SOOLZKK12A58A80000,,Crematorium,,US,Group,,,1991,2010,United States,True,ok
Månegarm,56956605-de13-467a-9348-1a92ee2bc27b,Vargbrodern Talar,Vargstenen,2007,92.76036,4,0.016,-6.769,0,0.009,163.086,4,0.0,0.0,0.0,0.6142617638576565,0.41741302397052693,0.5943593657626797,ARVJ6541187B9A4C3E,SOFYJDL12A58A7DD52,,Månegarm,,SE,Group,"black metal, folk metal, viking metal",Rock,1995,,Sweden,True,ok
Ernest Ranglin / Floyd Lloyd,924203bb-da5f-4bd0-9630-c753c7cb9774,Sweet Lady,Ska Wey Dat,0,271.77751,3,0.426,-4.909,1,0.489,127.07,1,0.0,0.0,0.0,0.5797145839298071,0.4245078859561901,0.0,ARP23RL1187FB497FE,SOVNTGC12AB01818F3,,Ernest Ranglin,Male,JM,Person,"reggae, rocksteady, session",Reggae,1932-06-19,,Jamaica,True,ok
Franco,891004ce-89a3-4512-9141-d0098d376cfc,Forever,Retro Years,0,251.61098,1,0.569,-9.387,0,0.67,89.984,3,0.731,0.0,0.0,0.6004865427010225,0.45327023630649965,,ARPHH7Z1187B9B6A3A,SOHOPYC12AB0188EFC,,Franco,,CA,Person,,,,,Canada,True,ok
Britney Spears,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,3,3,2009,465.47546,1,0.309,-6.278,1,0.409,131.999,5,1.0,0.0,0.0,0.9473275066349645,0.6072572795814319,,AR03BDP1187FB5B324,SOQKBQI12AB0182711,,Britney Spears,Female,US,Person,"2000s, american, dance-pop, electro house, electropop, pop, teen pop, y2k",Pop,1981-12-02,,United States,True,ok
Danny Elfman,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,Sleuthing,Men In Black II - Music From The Motion Picture,2002,140.87791,5,0.158,-22.435,0,0.418,86.901,5,0.328,0.0,0.0,0.7668262054597053,0.5494459610037913,0.38393468427870303,AR2H1J41187FB5C640,SOUZAFY12A8C136709,,Danny Elfman,Male,US,Person,"film score, film soundtrack, modern classical, soundtrack, video game",Classical,1953-05-29,,United States,True,ok
Junior Kimbrough,7032cf8a-ca2e-48c4-bffe-a9a77e223bbb,Meet Me in the City,Meet Me in the City,1997,190.06649,7,0.007,-14.023,0,0.239,129.584,4,0.338,0.0,0.0,0.6834557007638835,0.4271229698860146,0.6183523886236763,ARRM70G1187B9A7F64,SOHPAVE12A8AE47190,,Junior Kimbrough,Male,US,Person,"blues, hill country blues",Blues,1930-07-28,1998-01-17,Mississippi,True,ok
Liquid Gang,9c347bf2-6c29-419e-85b6-43bf95f7229f,Drama  (LP Version),Sunshine,0,226.0371,1,0.418,-4.945,0,0.281,143.963,4,1.0,0.0,0.0,0.42672367910905545,0.3327371975770705,0.2623089972119452,ARU4JBP1187B99263F,SOJCTES12AB01867CC,,Liquid Gang,,US,Group,nu metal,Rock,,,United States,True,ok
Everly Brothers,nan,Oh What A Feeling,The Very Best Of,0,125.02159,7,0.079,-15.036,1,0.494,82.461,4,0.0,0.0,0.0,0.5751917687532937,0.4641565035576794,0.34580223396532944,AREZMPH11F4C83B364,SOLNEKT12AB0187086,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Flowin Immo et Les Freaqz,d139d4d5-51fe-40d0-94b8-007786e1e346,So hell mit Klause Duo,Immoment,2009,225.59302,11,0.096,-7.486,0,0.26,83.321,5,1.0,0.0,0.0,0.36998812381486595,0.2617301296059692,0.0,ARPTHEV123E29C17B3,SOVGOOO12AB0182D50,,,,,,,,,,,True,error: caused by: HTTP Error 404: Not Found
Philip Glass,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,Concerto For Saxophone (Quartet Version): Movement IV,Philip Glass: Saxophone,0,231.10485,0,0.622,-14.383,0,0.676,176.122,1,0.0,0.0,0.0,0.7113800959726605,0.4662243003452983,,ARLIIVS1187FB5583B,SOBJTHI12A8C133758,,Philip Glass,Male,US,Person,"american, american composer, classical, composer, minimal, minimalism, modern classical, opera, paul barnes, soundtrack",Classical,1937-01-31,,United States,True,ok
Luis Alberto Spinetta,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,Llama y Verás,Silver Sorgo,2001,209.47546,9,0.467,-16.079,1,0.517,196.52,3,1.0,0.0,0.0,0.5776331497038921,0.4398438541325515,,ARU3YYC1187FB43FEE,SOBBCFN12A8C13E4D9,,Luis Alberto Spinetta,Male,AR,Person,"acid rock, art rock, blues rock, classic rock, folk rock, hard rock, instrumental, instrumental rock, jazz rock, jazz-rock, latin rock, pop, pop rock, pop/rock, progressive, progressive rock, psychedelic rock, rock, singer/songwriter, soft rock, traditional pop",Rock,1950-01-23,2012-02-08,Argentina,True,ok
Ramy Ayach,c3fe1c71-1f06-4cdd-aae0-105f89f5678a,Heyya Heyya,Albi Mal,0,239.80363,10,0.505,-5.942,0,0.451,88.015,4,0.567,0.0,0.0,0.4466033285028504,0.32207054698217524,,ARE04031187B9AB97F,SONXKIQ12A8C13292A,,رامي عياش,Male,LB,Person,,,1980-08-18,,Lebanon,True,ok
Frank Chacksfield & His Orchestra,nan,Misty Valley,Velvet And Lovely Lady,2001,155.37587,0,0.406,-19.61,1,0.482,151.195,3,0.722,0.0,0.0,0.3380146636071446,0.3282376641531046,,ARUIRHK1187FB55534,SOKQLLS12AB0188EC1,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Frl.Menke,2814bb6e-a64f-4dca-99b6-bce9ebe4489f,Sehnsuchtsexpress,Ich will's gefährlich,0,217.20771,5,0.755,-11.016,1,0.665,90.954,4,0.464,0.0,0.0,0.5050095631044134,0.31006542453762087,,AR3YBMD1187B99F15C,SOIIANJ12AB0184B3E,,Franziska Menke,Female,DE,Person,"ndw, neue deutsche welle, pop",Pop,1960-11-04,,Germany,True,ok
Agnostic Front,40b8a690-94e4-4c82-ad0f-73f4b841e46a,Come Alive,Warriors,2007,122.17424,2,0.312,-5.218,1,0.43,185.453,7,0.716,0.0,0.0,0.7014417589824127,0.5043077259823238,0.7046497558543723,AR0O3AV1187FB4D030,SOCNBUC12A81C2075A,,Agnostic Front,,US,Group,"crossover thrash, hardcore punk, metal, new york hardcore, punk, thrash",Rock,1981,,United States,True,ok
Snow Patrol,a66999a7-ae5c-460e-ba94-1a01143ae847,Spitting Games,Snow Patrol: Sessions@AOL,2003,229.642,7,0.725,-14.848,1,0.735,74.576,1,0.0,0.0,0.0,0.8183193591388943,0.667294595643469,,ARVN9FZ1187FB393F1,SOBBHAH12A6310FF6B,,Snow Patrol,,GB,Group,"alternative rock, british, indie rock, noise pop, pop rock, post-britpop, power pop",Rock,1994,,United Kingdom,True,ok
Rise Against,606bf117-494f-4864-891f-09d63ff6aa4b,Drones,The Sufferer & The Witness,2006,181.57669,3,0.301,-3.696,0,0.336,209.141,4,0.0,0.0,0.0,0.8217186933767476,0.696161109835502,,ARZWK2R1187B98F09F,SOBDENU12CF5465247,,Rise Against,,US,Group,"hardcore punk, melodic hardcore, pop punk, punk, punk rock, rock",Rock,1999,,United States,True,ok
The Rance Allen Group,67e82ed6-bbde-4c80-9bc0-c7683a174bfc,Do Your Will (Album Version),All the Way,0,337.162,0,0.764,-4.152,1,0.572,105.994,4,1.0,0.0,0.0,0.48800888180325214,0.3140117898326241,0.36560316273784,AR77FBJ1187FB49D8D,SOVPFPD12A8C13921A,,The Rance Allen Group,,US,Group,,,1970,,United States,True,ok
Refractory,79de65f4-4f6e-4118-9f1d-87787d15d247,Check the bomb,Refractory,0,358.89587,5,0.02,-5.613,1,0.596,123.96,5,0.495,0.0,0.0,0.5202676181842041,0.4412980765062673,0.0,ARA6H4G1187B99E2F2,SOHVPTO12A8C138ADF,,나윤선,Female,KR,Person,"contemporary jazz, jazz, jazz pop, vocal jazz",Jazz,1969-08-28,,South Korea,True,ok
Theodor Zox,a18094be-830b-4f09-9326-802deabdd778,System of Play,Run Away,0,381.23057,2,0.015,-11.941,1,0.353,83.991,3,1.0,0.0,0.0,0.48676678200099577,0.3361063415448203,0.0,AR1AIC51187B98C03F,SOUXAJS12AB0184E3B,,Theodor Zox,,,Person,,,,,,True,ok
Bob Dylan,72c536dc-7137-4477-a521-567eeb840fa8,Trying To Get To Heaven,Time Out Of Mind,1997,320.70485,3,0.121,-14.089,1,0.346,94.161,4,0.604,0.0,0.0,0.6753848119981302,0.6333399087018368,,AR5FP401187FB523C9,SOQXNQP12A8C134AD7,,Bob Dylan,Male,US,Person,"blues, blues rock, classic rock, contemporary folk, country, country rock, folk, folk rock, gospel, greenwich village scene, jazz, pop rock, rock, roots rock, singer-songwriter, singer/songwriter, traditional pop",Rock,1941-05-24,,United States,True,ok
Maximilian Hecker,256f09e5-43f4-4b3d-836c-2cc9283d22c0,Birch,Lady Sleep,2005,370.02404,5,0.399,-13.538,0,0.476,243.981,4,0.271,0.0,0.0,0.6211210512857237,0.4356840702087019,,ARS0W831187B9AF0B7,SOCIFIF12A8C1378E5,,Maximilian Hecker,Male,DE,Person,"english, indie pop",Rock,1977-07-26,,Germany,True,ok
Albert Collins,73b8dddb-ec29-4d11-b449-d97fde73f07b,Same Old Thing,Collins Mix,1993,356.25751,7,0.27,-11.893,1,0.227,94.557,4,0.536,0.0,0.0,0.6281025772725769,0.3956083503166371,0.42744657148843085,ARHPDQM1187FB3C318,SOWISQE12A6D4F7DBB,,Albert Collins,Male,US,Person,"1960s, 1970s, 1980s, blues, electric blues, electric texas blues, texas blues",Blues,1932-10-01,1993-11-24,United States,True,ok
Fergie,4f9675d2-f6d5-486c-9b26-33dcca998500,Voodoo Doll,The Dutchess,0,263.05261,1,0.783,-6.502,1,0.693,129.997,4,0.0,0.0,0.0,0.8736271743351188,0.5602055463890734,0.6708272196006915,ARMRCET1187FB52049,SOHKKXU12A67ADA08F,,Fergie,Male,GB,Person,,,1979-11-16,,United Kingdom,True,ok
Los Amigos Invisibles,c694bf65-83e9-47d5-aeb3-bb68f78ef981,Nerio Compra Una Contestadora,The New Sound of the Venezuelan Gozadera,1998,24.34567,5,0.168,-21.978,1,0.481,142.453,5,0.612,0.0,0.0,0.7007166325216353,0.3706798339873494,,ARYLSGC11F43A69EF6,SOVKSAD12A8C142C13,,Los Amigos Invisibles,,VE,Group,"acid jazz, latin, latin rock",Latin,1991,,Venezuela,True,ok
Seal,f053ae01-dae6-4aae-9883-e8c279fdbef4,Killer (Single Version),Killer,0,257.48853,10,0.432,-7.762,0,0.515,117.988,4,0.429,0.0,0.0,0.5673132241223214,0.5800131829395042,0.22154865991439518,ARAIABB1187B9AC6E2,SONUOBX12A8C141070,,Seal,Male,GB,Person,"adult contemporary, baroque pop, british, dance-pop, downtempo, english, pop, pop and chart, pop rock, pop soul, r&b, soul, uk",Pop,1963-02-19,,United Kingdom,True,ok
Flink,19a93c4a-04d3-40e6-b0e2-c13eb0b85913,Sunset Manifesto,Moog,0,160.91383,6,0.337,-6.103,0,0.354,147.934,4,0.254,0.0,0.0,0.4827332280994939,0.3569509564248949,0.0,ARE54I01187FB3AE3D,SOLVAZN12AB017DBAD,,Flink,,CH,Group,,,,,Switzerland,True,ok
Salt The Wound,93bc4272-a072-49d6-a9e4-5ee32cacd0af,From My Hands,Ares,2009,241.162,2,0.155,-5.056,1,0.354,174.424,7,0.24,0.0,0.0,0.6420304768201044,0.44522219768945687,0.6386581337361044,AR2O84Q1187FB5BF74,SOQGGUN12AC4689CF7,,Salt the Wound,,US,Group,"death metal, deathcore, hardcore, metal, metalcore",Rock,2001,,United States,True,ok
ZENFU,nan,Tanz,tiefblau,0,130.71628,4,0.051,-4.689,0,0.502,143.126,4,1.0,0.0,0.0,0.3893118071429121,0.0,,ARTWKNF1241B9C87E9,SOTKJVT12A6D4FAB59,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Daniel Paul,da7ce38f-d524-4e51-89cd-d8fae9e7aa84,Coming Back For More feat. Colin Corvez,Coming Back For More,0,323.60444,4,0.0,-11.556,0,0.0,120.04,4,1.0,0.0,0.0,0.40580595110168044,0.34729886666752735,,ARVBXZ01187B997092,SOMWSER12AAF3B3B53,,Daniel Paul,Male,US,Person,,,,,United States,True,ok
Winston Reedy,0159799c-ef7f-4c37-a011-25b6572c0f62,Paradise In Your Eyes,Love Thing,0,268.61669,0,0.879,-7.097,1,0.612,130.812,4,0.431,0.0,0.0,0.43350762637871326,0.2899029316087479,,ARS1DCR1187B9A4A56,SORZLQQ12A8C137BB6,,Winston Reedy,,,,reggae,Reggae,,,,True,ok
Korpiklaani,50eec634-7c42-41ee-9b1f-b41d9ca28b26,Isku Pitkästä Ilosta,Karkelo,2009,250.8273,7,0.819,-4.535,1,0.585,99.995,1,0.0,0.0,0.0,0.7026775112244263,0.5166585807553916,0.6378288661822131,ARSZX2G1187B98FCCF,SOAHPOW12A8C142E38,,Korpiklaani,,FI,Group,"finnish, folk metal, metal",Rock,2003,,Finland,True,ok
Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,The Way I Am,Curtain Call,2000,291.10812,4,0.067,-3.353,0,0.419,174.731,4,0.862,0.0,0.0,0.871010615313384,0.8048304278312782,,ARTH9041187FB43E1F,SOQRRHL12AB017A67C,,Eminem,Male,US,Person,"actor, boom bap, conscious hip hop, detroit, detroit hip hop, hardcore hip hop, hip hop, hip-hop, horrorcore, midwest hip hop, midwestern hip-hop, music trade, pop rap, rap, record producer, singer, songwriter, trap",Hip-Hop,1972-10-17,,United States,True,ok
Johnny Cash,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,One More Ride (Digitally Remastered),Mi Collection - Volume 2,0,120.99873,8,0.636,-12.308,1,0.534,110.43,4,1.0,0.0,0.0,0.8172569392930438,0.7352088777469941,,ARH861H1187B9B799E,SOENOQK12AB01864B9,,Johnny Cash,Male,US,Person,"americana, blues, composers, country, country gospel, country music, folk, gospel, guitarists, harmonica players, lyricists, outlaw country, rock and roll, rockabilly, singers",Country,1932-02-26,2003-09-12,United States,True,ok
Brian Dullaghan,bc73bbad-ebd9-45c0-8581-260304b9c008,Can't Help Falling In Love,Songs For A Wedding - 18 Songs For That Special Day,0,190.56281,3,0.475,-15.892,1,0.636,90.255,4,1.0,0.0,0.0,0.291433259678306,0.15085776244515894,,AR502DZ1187B98F8E1,SOMMZQP12AB0186FFE,,Brian Dullaghan,,,,,,,,,True,ok
Dezz White,nan,Drunk Driving Tip,My Wife And Her Husband,0,44.93016,4,0.0,-15.497,1,0.0,59.021,4,1.0,0.0,0.0,0.3510663903409733,0.25802870378298154,0.0,ARFXQZA11F4C841613,SOMLDJP12A6D4FD967,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Shakira,bf24ca37-25f4-4e34-9aec-460b94364cfc,Que Vuelvas,Donde Estan Los Ladrones,1998,231.75791,2,0.549,-7.174,1,0.586,123.861,4,0.837,0.0,0.0,0.8573199009058027,0.7172098545666633,,AR6PJ8R1187FB5AD70,SOXSCPE12CF5F88012,,Shakira,Female,CO,Person,"latin, latin pop, pop, pop rock",Pop,1977-02-02,,Colombia,True,ok
Roger Williams,878fb667-b443-4ddf-b7dc-130824b736aa,I'm In The Mood For Love,Songs Of The Fabulous Century,0,170.81424,11,0.758,-15.383,1,0.761,100.366,3,1.0,0.0,0.0,0.4998810748804663,0.4179822750090275,,ARTE3P61187B9A709D,SOMXLQP12AB018284C,,Roger Williams,Male,US,Person,2008 universal fire victim,,1924-10-01,2011-10-08,United States,True,ok
Gonzalo Rubalcaba,70053535-a3ae-4aad-a6cd-68c55085b843,Yesterdays,The Trio,0,483.39546,9,0.639,-33.045,0,0.58,70.256,3,0.31,0.0,0.0,0.5343922941001787,0.34517431863973785,0.3347065490692206,ARDE7I31187FB43352,SOAHNZK12A6D4F79A9,,Gonzalo Rubalcaba,Male,CU,Person,"afro-cuban jazz, jazz, latin jazz",Jazz,1963-05-27,,Cuba,True,ok
David Taylor,bea82584-578d-4be3-bf96-ce0df5eeda81,Concertino for Bass Trombone and Trombone Choir,Bass Hits,0,600.11057,11,0.133,-22.54,1,0.249,144.252,1,0.495,0.0,0.0,0.4183993103634775,0.29017466692780897,,ARH9NBO1187FB43904,SOOBOIA12AAF3B268E,,David Taylor,Male,GB,Person,,,,,United Kingdom,True,ok
Domna Kountouri,nan,De Tha Mai Edo,Paihnidi Isorropias,0,209.94567,3,0.902,-8.318,0,0.67,99.98,4,0.687,0.0,0.0,0.05124139585816517,0.1705924994834402,0.29932044193349444,ARGOAMH11F4C844C07,SOPTAMD12A58A7CFF3,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Anne Dudley,0b0bd0c0-3723-4715-87d7-9d57f0eb240f,Rachel's retribution,Black Book,2006,280.86812,11,0.599,-15.428,0,0.528,118.326,4,0.45,0.0,0.0,0.5432902428659292,0.35199833790961566,,ARZEBW31187FB586EA,SOFPYLJ12A6D4F843F,,Anne Dudley,Female,GB,Person,"choral, electronic, film score, film soundtrack, jazz, library music, television music",Electronic,1956-05-07,,United Kingdom,True,ok
The Starting Line,9701356d-08d9-45ba-975d-977ab466e7be,A Goodnight's Sleep,Say It Like You Mean It,2002,264.41098,9,0.074,-5.011,1,0.328,142.069,4,0.723,0.0,0.0,0.8563174271993809,0.5363511796557352,0.6528783924763947,ARG53231187FB3982D,SOWYFAX12A6D4F7A3D,,The Starting Line,,US,Group,"emo, pop punk",Rock,1999,,Philadelphia,True,ok
L.A.V.I,nan,Mui Mal_ Animal,Mui Mal_ Animal,0,565.96853,11,0.0,-11.531,0,0.149,0.0,3,1.0,0.0,0.0,0.3365480792698389,0.2883146802604195,,ARTTFGF11F4C84563C,SOOIZES12AB018A80F,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
TEN MADISON,245a7f6a-1100-4a2d-a67f-df8d9e7b7b9d,Cup Horn,Grounded,2006,344.68526,5,0.514,-8.627,0,0.483,190.038,4,0.0,0.0,0.0,0.44801383636217085,0.34829519678616305,0.3603705827121406,ARIMW0M1187B99EC59,SODXUGT12A58A78B78,,Ten Madison,Male,DE,Person,,,,,Germany,True,ok
Carl Belew,64ef6088-309f-4660-91da-a3e4c57ad379,Am I That Easy To Forget,Country Heartbreakers,1959,140.38159,2,0.182,-13.338,1,0.567,117.867,3,0.905,0.0,0.0,0.30552362799121063,0.25749632817123713,,ARXSPYZ1187B98972A,SONZYRS12A8C141A13,,Carl Belew,Male,US,Person,,,1931-04-21,1990-10-31,United States,True,ok
Sonora Carruseles,d726a2b3-5c6b-4cae-8e79-81d52db9462b,Vitamina,Greatest Salsa Classic Volumen 3,1999,230.00771,10,0.045,-6.564,0,0.493,108.292,4,0.385,0.0,0.0,0.5603516410275964,0.36502643774220844,0.37598430150044215,AROSW2I1187FB44866,SOWLJJU12A81C2224B,,Sonora Carruseles,,CO,Group,"cumbia, latin, salsa",Latin,1995,,Colombia,True,ok
The Misfits,936addc3-91aa-49de-8ec0-0dc186de151f,The Haunting,American Psycho,1997,85.9424,11,0.127,-5.542,1,0.424,212.293,4,0.989,0.0,0.0,0.8537258567195347,0.550991009240736,0.652359289191178,ARA1UU51187FB5A70B,SOVMSTD12A6D4F9840,,Misfits,,US,Group,"hardcore, hardcore punk, horror punk, punk, punk rock, rock",Rock,1977-02,,United States,True,ok
Jessie Lee Miller,df35c937-510f-45bd-8165-f5a702c8f87d,All or Nothin' Gal,Now You're Gonna Be Loved,2005,116.92363,0,0.0,-7.391,0,0.0,188.979,4,0.117,0.0,0.0,0.5285096781804877,0.0,0.0,ARCW5RB1187FB4383F,SOIZQWP12AAF3B51CA,,Jessie Lee Miller,,,Person,,,,,,True,ok
Audio Adrenaline,f12a9472-02be-40f4-9ff3-a836e2b9ece8,Some Kind Of Zombie (Criscoteque Remix),Some Kind Of Zombie,1997,279.97995,9,0.388,-5.934,1,0.422,108.351,4,0.821,0.0,0.0,0.6874783184494465,0.5162343840837891,,ARGEZ5E1187FB56F38,SOPAESK12A58A7BA11,,Audio Adrenaline,,US,Group,"christian rock, contemporary christian, rock",Rock,1991,2017,United States,True,ok
Tito Allen,b4735f38-7913-482b-8288-0046753f62e3,A Veces Hablo De Ti,Clase y Sabor,0,322.21995,7,0.628,-14.305,0,0.652,183.636,4,0.516,0.0,0.0,0.41448820841052364,0.25113126654452694,,ARLFH5Y1187FB44A89,SOWPSOV12A8C13FFE5,,Tito Allen,,,Person,,,,,,True,ok
Pee Wee Crayton,7614119e-f081-436a-b47c-da0f3855ecfc,Old Fashioned Baby,Blues Guitar Magic,0,163.10812,5,0.566,-10.446,0,0.433,116.461,3,1.0,0.0,0.0,0.13348932953859063,0.3143789082552967,0.0,ARR7YYN1187FB5C015,SOHBUBB12A3F1ED339,,Pee Wee Crayton,Male,US,Person,"blues, electric texas blues, r&b, texas blues",Blues,1914-12-18,1985-06-25,United States,True,ok
Dickies,nan,Just Say Yes,Locked 'n' Loaded,0,152.94649,2,0.434,-9.428,0,0.461,104.231,1,0.32,0.0,0.0,0.5063079658775811,0.4295471219904627,0.46048484498641545,ARFONKU11F4C8431CC,SOGKLCE12AB0186FDC,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
David & Steve Gordon,61b243f5-698f-4ba3-9538-20279da8edc2,Faithkeeper_ Part 1,Christmas in the Southwest,0,532.27057,11,0.243,-18.799,0,0.231,131.991,4,0.12,0.0,0.0,0.3872425947084871,0.18767630092926466,0.0,ARJ3TAF1187FB4AAB1,SOPQFFJ12AB0183400,,David and Steve Gordon,,,Group,,,,,,True,ok
Abijah,f564b042-1bec-4990-b730-151a0a8fd59a,Children Of Love,Abijah,2003,204.77342,2,0.895,-18.818,1,0.796,81.025,3,0.646,0.0,0.0,0.504424856033359,0.30431073296378,,AR3EVEE1187B9994B7,SOZEYFC12A58A77E0B,,Abijah,,,,,,,,,True,ok
Daniela Dessì,nan,Afro Profondo,Ethnic Lounge 2,0,178.75546,10,0.443,-9.638,0,0.338,179.998,4,0.226,0.0,0.0,0.34901200212977335,0.0,,ARFUSID1241B9C9462,SONNDTL12AB0187AC9,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Murskahumppa,nan,Lihava enkeli,Murskapunkkia,0,163.47383,9,0.494,-8.997,1,0.407,136.579,4,0.273,0.0,0.0,0.43588984708830425,0.26803783963074496,,ARKPDBH1242077DEB1,SOPILFZ12AC468D188,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
CoCo Lee,nan,Killing Me Softly With His Song,Everyone Love The Live Concert Of Ms. Charming CoCo,0,310.54322,4,0.19,-8.933,0,0.36,100.82,4,0.697,0.0,0.0,0.47348693634471306,0.2193695749122827,,ARWENXU12454A2DE56,SOHVQGL12AB01810AD,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Doniki,4bffd92b-ff89-4a1e-962b-4883cd2dbd81,Girl You Need My Love,Drop It Acoustic Riddim,0,256.20853,4,0.745,-17.266,0,0.668,175.202,1,0.0,0.0,0.0,0.32232257025595784,0.24978596880634465,,AROPU0111C8A414FF6,SOKDGJC12AB018BFB9,,Doniki,,,Person,"makafresh, reggae",Reggae,,,,True,ok
Burt Bacharach,2882ffa3-dec9-4055-a842-a950728bcb02,Love Theme (The Falling In Love),Isn't She Great,0,98.32444,3,0.429,-17.806,1,0.474,66.882,4,0.512,0.0,0.0,0.6067695732048534,0.4707902495273688,,ARZ8KO81187B9B1B7C,SOUGUXL12AB0184B76,,Burt Bacharach,Male,US,Person,"2008 universal fire victim, aln-sh, baroque pop, brill building, composer, easy listening, film score, film soundtrack, pop",Pop,1928-05-12,2023-02-08,United States,True,ok
Leon Russell,d4cc0ed5-0f76-4188-9e14-2a23ca12188a,Roller Derby,Carney,0,145.55383,10,0.856,-12.824,0,0.786,120.427,4,0.292,0.0,0.0,0.6342269633902287,0.443708895002134,0.48456252996792964,AR7TTCH1187FB3F95C,SOMOKFH12A6D4F9EE6,,Leon Russell,Male,US,Person,"2008 universal fire victim, blues, blues rock, country, country rock, folk, folk rock, piano rock, pop rock, rhythm and blues, rock",Rock,1942-04-02,2016-11-13,United States,True,ok
Jimmy Wayne,5cf7e696-3c52-4021-866c-7ce71ab8671a,Are You Ever Gonna Love Me?,Jimmy Wayne,0,232.64608,7,0.477,-6.349,0,0.579,142.409,4,0.038,0.0,0.0,0.7079250270253531,0.4990183984153171,,ARTZ90C1187FB55D81,SOZDDPQ12AF72A8BA8,,Jimmy Wayne,Male,US,Person,country,Country,1972-10-23,,United States,True,ok
Fast Eddie featuring Kool Rock,4a80dd86-e57e-4600-af53-1166bdc6d9b9,Turn Up The Bass,Turn Up the Bass,0,271.3073,10,0.108,-8.902,0,0.468,125.86,4,1.0,0.0,0.0,0.5332868803445101,0.4254545800644876,,ARLD4VD1187FB39009,SOJOLZE12AC3DFA463,,“Fast” Eddie Smith,Male,US,Person,"chicago house, house",Electronic,1969-01-20,,United States,True,ok
Ann Lee,6e3ed724-c5a3-4bcd-8ebc-89da0c33b6b8,So deep,So Deep,2000,380.08118,7,0.714,-7.804,1,0.675,131.999,4,0.872,0.0,0.0,0.5318292157745828,0.34573486616354654,,AR7074B1187FB4C39B,SOLCJWW12A8C137C98,,Ann Lee,Female,IT,Person,"bubblegum dance, bubblegum pop, edm, electro, euro house, eurodance, europop, italo dance, italy, pop, synth-pop, uk",Pop,1967-11-12,,Italy,True,ok
